USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         731  0.0  0.0 107676   392 ?        S    21:01   0:00 /usr/bin/VBox
root         732  0.0  0.0 107676   392 ?        S    21:01   0:00 /usr/bin/VBox
root         747  0.0  0.0 306804  2796 ?        Sl   21:01   0:00 /usr/sbin/VBo
root         761  0.0  0.5 128964 21032 ?        Ssl  21:01   0:00 /usr/bin/pyth
whoopsie     833  0.0  0.3 253500 14464 ?        Ssl  21:01   0:00 /usr/bin/whoo
kernoops     837  0.0  0.0  11240   452 ?        Ss   21:01   0:00 /usr/sbin/ker
kernoops     839  0.0  0.0  11240   444 ?        Ss   21:01   0:00 /usr/sbin/ker
root         996  0.0  0.2 250748  8740 ?        Ssl  21:01   0:00 /usr/sbin/gdm
lisek       1014  0.0  0.4 1747408 17748 ?       S<sl 21:01   0:00 /usr/bin/puls
lisek       1019  0.0  0.1 398804  7800 ?        SLl  21:01   0:00 /usr/bin/gnom
lisek       1028  0.0  0.1   9028  6124 ?        Ss   21:01   0:00 /usr/bin/dbus
lisek       1188  0.0  0.0  33732   360 ?        S    21:01   0:00 /usr/bin/VBox
lisek       1190  0.0  0.0 166132  3976 ?        Sl   21:01   0:00 /usr/bin/VBox
lisek       1197  0.0  0.0  33732   364 ?        S    21:01   0:00 /usr/bin/VBox
lisek       1198  0.0  0.0 165968  2684 ?        Sl   21:01   0:00 /usr/bin/VBox
lisek       1204  0.0  0.0  33732   360 ?        S    21:01   0:00 /usr/bin/VBox
lisek       1206  0.1  0.0 166484  2700 ?        Sl   21:01   0:03 /usr/bin/VBox
lisek       1226  0.0  0.0   6032   456 ?        Ss   21:01   0:00 /usr/bin/ssh-
lisek       1246  0.1  0.2 326232  8140 ?        Ssl  21:01   0:02 /usr/bin/ibus
lisek       1311  0.0  0.1   7216  4044 ?        S    21:01   0:00 /usr/bin/dbus
lisek       1406  3.1  9.1 4607512 369180 ?      Ssl  21:01   1:05 /usr/bin/gnom
lisek       1476  0.0  0.6 2745068 24548 ?       Sl   21:01   0:00 /usr/bin/gjs 
lisek       2252  0.0  0.0  22044  3980 pts/0    Ss+  21:02   0:00 /bin/bash
lisek       2388  0.0  0.0   2608   588 ?        S    21:02   0:00 /bin/sh -c "/
lisek       3537  0.5  1.7 1142708 69992 ?       Sl   21:21   0:04 /usr/bin/naut

root        4559  0.0  0.0      0     0 ?        I    21:34   0:00 [kworker/3:1-
lisek       4581  0.0  0.0  22636  3320 pts/1    R+   21:35   0:00 ps aux

